id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,label__c,
a953B000000CadnQAC,false,f,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Footer,
a953B000000CadoQAC,false,EFF,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Effective Account,
a953B000000CadpQAC,false,ui,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,User Interface,
a953B000000CadqQAC,false,subs,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,My Subscriptions,
a953B000000CadrQAC,false,addr,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Address Book,
a953B000000CadsQAC,false,WLT,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,My Wallet,
a953B000000CadtQAC,false,PM,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Promotions,
a953B000000CaduQAC,false,PR,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Product Reviews,
a953B000000CadvQAC,false,PRG,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Price Group,
a953B000000CadwQAC,false,UR,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,User Profile(Registration),
a953B000000CadxQAC,false,US,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Up-sells,
a953B000000CadyQAC,false,PL,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Product List,
a953B000000CadzQAC,false,PD,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Product Detail,
a953B000000Cae0QAC,false,PLP,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Product List Page,
a953B000000Cae1QAC,false,BIB,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Body Includes Begin,
a953B000000Cae2QAC,false,BIE,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Body Includes End,
a953B000000Cae3QAC,false,RP,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Related Products Widget,
a953B000000Cae4QAC,false,css,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Style Sheet,
a953B000000Cae5QAC,false,CT,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Category Tree,
a953B000000CacxQAC,false,CWL,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Custom Widget Left Nav,
a953B000000CacyQAC,false,F,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Footer,
a953B000000CaczQAC,false,FP,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Featured products,
a953B000000Cad0QAC,false,FT,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Features,
a953B000000Cad1QAC,false,GA,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Google Analytics Include,
a953B000000Cad2QAC,false,H,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Header,
a953B000000Cad3QAC,false,js,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,JavaScript,
a953B000000Cad4QAC,false,LI,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,List Item,
a953B000000Cad5QAC,false,ARP,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Accessories Tab,
a953B000000Cad6QAC,false,OH,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Order History,
a953B000000Cad7QAC,false,nav,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,My Account Navigation Bar,
a953B000000Cad8QAC,false,srch,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Search/Filter Widget,
a953B000000Cad9QAC,false,shAct,USD,00D3B0000008umVUAQ,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,005G0000007ZFITIA4,2017-03-01 05:33:53,,,Show Actions Column,
