id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,classname__c,displayname__c,keyname__c,rtype__c,storefront__c,
a9Y3B000000CcIoUAK,false,RKStore:DynThemeDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcIpUAK,false,RKStore:DynThemeService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcIqUAK,false,RKStore:SUBSApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,cc_hk_Subscriptions,,,,,
a9Y3B000000CcIrUAK,false,RKStore:SUBSDao,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcIsUAK,false,RKStore:SUBSService,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,0053B000000fTg9QAE,2017-03-01 16:26:22,,,,,,,,
a9Y3B000000CcHKUA0,false,DefaultStore:PromotionsApi,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,cc_hk_Promotion,,,,,
a9Y3B000000CcHLUA0,false,ccServiceAccount:SACC,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceAccount,,SACC,sreg,,
a9Y3B000000CcHMUA0,false,ccServiceAddress:SAD,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceAddress,,SAD,sreg,,
a9Y3B000000CcHNUA0,false,ccServiceAddressBook:SADB,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceAddressBook,,SADB,sreg,,
a9Y3B000000CcHOUA0,false,ccServiceCart:SC,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceCart,,SC,sreg,,
a9Y3B000000CcHPUA0,false,ccServiceCartItemGroup:SCG,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceCartItemGroup,,SCG,sreg,,
a9Y3B000000CcHQUA0,false,ccServiceCategory:SCT,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceCategory,,SCT,sreg,,
a9Y3B000000CcHRUA0,false,ccServiceContact:SCON,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceContact,,SCON,sreg,,
a9Y3B000000CcHSUA0,false,ccServiceCoupon:SCOUP,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceCoupon,,SCOUP,sreg,,
a9Y3B000000CcHTUA0,false,ccServiceInvoice:SINV,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceInvoice,,SINV,sreg,,
a9Y3B000000CcHUUA0,false,ccServiceMenu:SMNU,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceMenu,,SMNU,sreg,,
a9Y3B000000CcHVUA0,false,ccServiceOrder:SO,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceOrder,,SO,sreg,,
a9Y3B000000CcHWUA0,false,ccServiceProduct:SP,USD,00D3B0000008ukZUAQ,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,0053B000000fTg9QAE,2017-03-01 16:26:20,,,ccServiceProduct,,SP,sreg,,
